exa,博主头像,博主id,博主,博主主页,博文,博文独立网址,发布时间,发布终端,转发数,评论数,点赞数,<fullpath>,<createdate>,,,,,count,forward,comment,likes
聂树斌,http://tva1.sinaimg.cn/crop.0.0.1242.1242.50/adf3d6ebjw8eq0j0kcdhtj20yi0yiq6r.jpg,2918438635,法网捕鱼,http://weibo.com/u/2918438635?refer_flag=1001030103_,呵呵，何教授的某些观点也有点奇葩或者是别有用心，即使60%的听证人员相信真凶是聂树斌，那律师也会说这是标准的疑案，刑事案件的证据标准是确实、充分。公布这种投票比例岂不是扰乱公众判断增加攻击司法的口实？ 他对囗供的认识也有失偏颇，到底没有潜心搞过实务。 |法学家何家...,http://weibo.com/2918438635/CfSspCjni?refer_flag=1001030103_,2015-05-02 0:07,iPhone,9,9,2,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,9,9,2,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/562bc1d7jw1e8qgp5bmzyj2050050aa8.jpg,1445708247,不沉默的大多数,http://weibo.com/chenmo61?refer_flag=1001030103_,听证会上，李树亭递交了曾与聂树斌同监室的狱友纪某某证言。纪某某目前在保定监狱服刑，据其回忆二人交流最多的就是分别被刑讯逼供的事情。检方调查发现，纪当时被羁押在105室，而聂一直在102室，两人不可能经常聊天。纪某某犯诈骗罪被判处15年以外，出狱后又连续作案多起，属于诈骗惯犯。,http://weibo.com/1445708247/CfSrmC9WI?refer_flag=1001030103_,2015-05-02 0:04,iPhone客户端,5,6,1,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,5,6,1,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/9a0d0f1cjw1e8qgp5bmzyj2050050aa8.jpg,2584547100,段赛民,http://weibo.com/duansimon?refer_flag=1001030103_,【关注聂树斌案】吴法天: 从最初的笃定是冤案，到呼吁再审，再到谨慎地看待其中的证据问题，渐趋理性和保守。作为法律人，不先入为主下结论，多注重细节，才能透过舆论的迷雾去看清事实的真相。 |持续关注聂...,http://weibo.com/2584547100/CfSkwB1w8?refer_flag=1001030103_,2015-05-01 23:47,三星Galaxy NOTE III,32,7,7,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,32,7,7,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.996.996.50/5ff29ca4jw8f13gyigls4j20ro0rpq5r.jpg,1609735332,李蒙不蒙你,http://weibo.com/209099768?refer_flag=1001030103_,#聂树斌案听证会#【聂树斌的无罪供述被非法隐匿】4月28日，聂树斌首次作有罪供述，笔录里有这样的对话：”为什么以前不讲实话？“聂：”我想隐瞒，抱着逃避打击的心理。”问：“这次讲的是实话吗？”聂：“实话。”@河北高院，以前讲的“假话”的笔录在哪里？,http://weibo.com/1609735332/CfS6VvlZp?refer_flag=1001030103_,2015-05-01 23:14,360安全浏览器,867,217,211,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,867,217,211,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.1200.1200.50/4bf9a92bjw8erggu50sj9j20xc0xc77h.jpg,1274652971,杉树在林中,http://weibo.com/atdoor?refer_flag=1001030103_,【聂树斌与王书金】认定聂案是否是冤案，并不以确认王书金为凶手为前提（虽然确认了就当然确认聂案为冤案）。王书金于聂案的关系，在于（对聂案）是重大合理怀疑的出现，并且该怀疑需要被排除。如果不能排除，聂案即为错案。刑事诉讼未必能告诉你凶手是谁，但是它一定要告诉你本案被告人是不是有罪。,http://weibo.com/1274652971/CfS249GlJ?refer_flag=1001030103_,2015-05-01 23:02,Android客户端,1,1,3,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,1,1,3,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/6a25a9b5jw1e8qgp5bmzyj2050050aa8.jpg,1780853173,天涯赵瑜,http://weibo.com/234516618?refer_flag=1001030103_,不懂聂树斌案，但有一点可以肯定的是，聂树斌案发生的时代是存在严重的刑讯逼供的，如果忽略这一点，来讨论此案，没有意义。,http://weibo.com/1780853173/CfRYssCfW?refer_flag=1001030103_,2015-05-01 22:53,微博 weibo.com,4,3,5,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,4,3,5,,,,
聂树斌,http://tva3.sinaimg.cn/crop.139.0.353.353.50/4e84effdjw1ea36bem6dsj20fa0bhgn0.jpg,1317335037,姜汝祥-新微商大学,http://weibo.com/jiangruxiang?refer_flag=1001030103_,我们为什么需要关注聂树斌案3？中国法治输给了人治，是因为我们喜欢用道德判定是非，用结果欢呼正义。聂树斌案的本质，是个人命运与司法程序之间的关系，平反内蒙呼格案就意味法治的胜利？在这个意义上，聂树斌案才是真正的战场：在这里，我们要全力关注案件全过程的程序细节，因为历史，总会重演,http://weibo.com/1317335037/CfRVx1yFu?refer_flag=1001030103_,2015-05-01 22:46,微博 weibo.com,8,4,24,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,8,4,24,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/9ab6c6a3jw1e8qgp5bmzyj2050050aa8.jpg,2595669667,牛的海,http://weibo.com/u/2595669667?refer_flag=1001030103_,赵丹阳：聂树斌案不能由“来俊臣”裁定： 4月28日，聂树斌案复查听证会在济南举行，在这场持续10个多小时之久的听证会上，占尽上风的论调，当属早先流传于网络之上的“聂树斌案疑点重重”。 其...文字版&gt;&gt; http://t.cn/RAuLSLr （新浪长微博&gt;&gt; |还在为微博...）,http://weibo.com/2595669667/CfRVj6BX1?refer_flag=1001030103_,2015-05-01 22:45,新浪博客,1,0,2,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,1,0,2,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.48.283.283.50/8bbe4f05jw1ebxz84rbk6j208c0d475m.jpg,2344505093,谷雨航,http://weibo.com/u/2344505093?refer_flag=1001030103_,聂树斌案已成定局，现在我要欣赏公知和律师的丑态了，好爽,http://weibo.com/2344505093/CfRTPvkgr?refer_flag=1001030103_,2015-05-01 22:42,360安全浏览器,28,138,89,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,28,138,89,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/705b7d90jw1e8qgp5bmzyj2050050aa8.jpg,1885044112,品雨听风,http://weibo.com/pingyutinfeng?refer_flag=1001030103_,聂树斌冤案的制造者将会死在一串钥匙上！无论这些混蛋如何辩驳，聂案就是一起冤案！分享自陈光武律师 《[转载]聂树斌案：最后一厘米》 - 原文地址：聂树斌案：最后一厘米作者：谢志浩聂树斌案：最后一厘米 (来自 @头条博客) - |[转载]聂树...,http://weibo.com/1885044112/CfRRP8UUa?refer_flag=1001030103_,2015-05-01 22:37,新浪博客,3,1,1,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,3,1,1,,,,
聂树斌,http://tva3.sinaimg.cn/crop.139.0.353.353.50/4e84effdjw1ea36bem6dsj20fa0bhgn0.jpg,1317335037,姜汝祥-新微商大学,http://weibo.com/jiangruxiang?refer_flag=1001030103_,我们为什么需要关注聂树斌案？比起坏人的个人行为，政府与司法机关的行为更值得警惕与制约，正如比起孩子的行为，家长的行为更值得制约---这是最基本的法理，因为我们把公共权力给了政府，把暴力特权给了司法机关，所以，今天关注聂树斌案，要更关心其中政府与司法机是如何行为的，历史，不会自然中断,http://weibo.com/1317335037/CfRMYAvri?refer_flag=1001030103_,2015-05-01 22:25,微博 weibo.com,426,66,61,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,426,66,61,,,,
聂树斌,http://tva3.sinaimg.cn/crop.139.0.353.353.50/4e84effdjw1ea36bem6dsj20fa0bhgn0.jpg,1317335037,姜汝祥-新微商大学,http://weibo.com/jiangruxiang?refer_flag=1001030103_,我们为什么需要关注聂树斌案？在反腐大获全胜之时，法治不能登台，反腐便无意义，而聂案正是法治登台之入口，聂案之意义在于反省与体现法理，最重要的法理就是程序公正，没有程序公正便无法律之尊严，我们不能用今天标准是要求历史，但河北高院却欠国人一个道歉：为历史上破坏程序公正的行为道歉,http://weibo.com/1317335037/CfRITDtin?refer_flag=1001030103_,2015-05-01 22:15,微博 weibo.com,28,6,24,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,28,6,24,,,,
聂树斌,http://tva3.sinaimg.cn/crop.750.307.557.557.50/575769adjw8f2m23dzbhkj21kw16oe81.jpg,1465346477,假行僧老巩,http://weibo.com/234541319?refer_flag=1001030103_,听央视口风，聂树斌案要没戏，或者难度很大。,http://weibo.com/1465346477/CfREP1jXT?refer_flag=1001030103_,2015-05-01 22:05,,27,13,14,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,27,13,14,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/63869567jw1e8qgp5bmzyj2050050aa8.jpg,1669764455,青石律师,http://weibo.com/qingshilvshi?refer_flag=1001030103_,【聂树斌案观察五】关于聂上诉状的时间，原办案单位解释说聂笔误，95年3月15日一审判决，三日上诉期，应是16､17､18三日，聂不可能在关乎性命的上诉状上不但误了月份，还误了日，5月13日无法用笔误解释。这不是瑕疵，而涉嫌造假，如是办案机关有意造假（日期、内容），则信誉破产，凭这一点就应重审。,http://weibo.com/1669764455/CfRBg2ff7?refer_flag=1001030103_,2015-05-01 21:56,微博 weibo.com,1182,294,174,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,1182,294,174,,,,
聂树斌,http://tva4.sinaimg.cn/crop.716.120.849.849.50/7c634cf3jw8evx47itpj6j21kw0w0gx7.jpg,2086882547,一叶知秋的探头,http://weibo.com/u/2086882547?refer_flag=1001030103_,【聂树斌案】呼格吉勒案、聂树斌案：从一个个案件的再审，错误的纠正，能够看到国家法治的点滴进步，且为之鼓舞！--新京报：聂树斌案听证会上疑点须全面查清 @新浪新闻 （分享自 @新浪新闻） |新京报：聂...,http://weibo.com/2086882547/CfRzDcV4I?refer_flag=1001030103_,2015-05-01 21:52,分享按钮,4,4,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=32,2016-12-7 12:52:29,1,4,4,0,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/5809ec90jw1e8qgp5bmzyj2050050aa8.jpg,1477045392,五岳散人,http://weibo.com/wysr2007?refer_flag=1001030103_,有人让我说说聂树斌案。就目前来说，我不知道这是不是冤案，只能说当年办案办的漏洞百出。此案是不是能翻也很难说，但无论能不能翻过来，此案都是中国法制史上的里程碑，它将会极大促进程序正义这一基本观念的进步，告诉那些执法者：有些事不会被忘记，如果你枉法，早晚会付出代价。这就是此案的意义。,http://weibo.com/1477045392/CfRyz4XKV?refer_flag=1001030103_,2015-05-01 21:49,iPhone 5s,570,369,1183,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,570,369,1183,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.48.1189.1189.50/791ae3d5gw1ejufjuuxbwj210419d4kw.jpg,2031805397,徐付群,http://weibo.com/272255653?refer_flag=1001030103_,右边说法也太耸人听闻了→_→“……你小子吃了豹子胆了，就不是你干的，这是威逼；硬的不行，就来软的，你要承认，不是自己干的，有司就可以给你老婆孩子，上低保。”——博文片段来自陈光武律师：[转载]聂树斌案：最后一厘米 |[转载]聂树...,http://weibo.com/2031805397/CfRye4UWY?refer_flag=1001030103_,2015-05-01 21:48,新浪博客,9,0,1,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,9,0,1,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/63869567jw1e8qgp5bmzyj2050050aa8.jpg,1669764455,青石律师,http://weibo.com/qingshilvshi?refer_flag=1001030103_,【聂树斌案观察四】关于被害人的死因确定，原办案单位出场法医基本只是自说自话，没有回应@陈光武律师 出示的两名资深法医关于死者肋骨骨折的鉴定意见，没有回应陈律师提出的勒死为何无舌骨、甲状软骨骨折的重大疑点，如果肋骨确有骨折，则与王书金供用脚跺死者胸部吻合，而与聂供用衬衣勒死不符。,http://weibo.com/1669764455/CfRwGlZJd?refer_flag=1001030103_,2015-05-01 21:45,微博 weibo.com,340,84,65,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,340,84,65,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/63869567jw1e8qgp5bmzyj2050050aa8.jpg,1669764455,青石律师,http://weibo.com/qingshilvshi?refer_flag=1001030103_,【聂树斌案观察三】聂树斌的口供笔录无论怎么符合现场，都需要先考量有无刑讯逼供。如有，供得再符合，都是无效证据。抓捕后四天时间无笔录，都干什么了？原办案单位一句“逐步供述清楚”是解释不过去的。95年的河北公安对重大命案嫌疑人会不会动刑，听证会上证明无刑讯的材料能否可信，可以自己判断。,http://weibo.com/1669764455/CfRre13Ct?refer_flag=1001030103_,2015-05-01 21:31,微博 weibo.com,380,107,52,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,380,107,52,,,,
聂树斌,http://tva3.sinaimg.cn/crop.0.0.720.720.50/7099e225jw8ewlvye5fyrj20k00k0413.jpg,1889133093,兮逐xizhu,http://weibo.com/u/1889133093?refer_flag=1001030103_,看聂树斌案，却无意看到章含之的名字。莫名其妙的耳熟。突然想起她是《无穷动》里那个给洪晃和刘索拉做饭的老太太，她是洪晃的妈妈。再打开看那么多篇直指那个默不作声的老太太身子里跳动着聂树斌肾脏的文章，还有那个最近陶醉在迪奥和met ball晚宴里的洪晃。很想竖起一个大大的中指。 可又能冲着谁呢,http://weibo.com/1889133093/CfRlvp2pN?refer_flag=1001030103_,2015-05-01 21:17,iPad客户端,10,1,15,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,10,1,15,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/63869567jw1e8qgp5bmzyj2050050aa8.jpg,1669764455,青石律师,http://weibo.com/qingshilvshi?refer_flag=1001030103_,【聂树斌案观察二】河北省原办案单位虽然列举了不少王书金供述与现场勘查不尽相符之处（其实这些可以用他们自己的话解释：记忆差异——而不是矛盾），但是，却回避了王书金供述中钥匙串这一隐蔽性极强的核心细节，如果不是王书金作案，他如何能够准确供出钥匙串？原办案单位对此没有（作出合理）解释。,http://weibo.com/1669764455/CfRiniekW?refer_flag=1001030103_,2015-05-01 21:09,微博 weibo.com,186,38,28,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,186,38,28,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/8ba3610bjw1e8qgp5bmzyj2050050aa8.jpg,2342740235,一品泥人,http://weibo.com/223452189?refer_flag=1001030103_,再次确信聂树斌案是一起彻头彻尾的大冤案！ （分享自 @凯迪网络） http://t.cn/RAu7Oph,http://weibo.com/2342740235/CfRdYdjTH?refer_flag=1001030103_,2015-05-01 20:58,凯迪网络,21,2,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,21,2,0,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/63076b77jw1e8qgp5bmzyj2050050aa8.jpg,1661430647,南云楼-,http://weibo.com/u/1661430647?refer_flag=1001030103_,一直没怎么关注聂树斌案细节，只是下午看到@麦田 的一篇嘲笑律师的文章，觉得很生气，于是搜了一下相关案情。天！只是初步一看，就知道聂树斌铁定是被冤枉的！！！由于可搜信息有限，不能完整呈现冤案过程，十分遗憾，但随后也将凭仅有资料确证聂树斌并非凶手。敬请期待。,http://weibo.com/1661430647/CfRbhAh8G?refer_flag=1001030103_,2015-05-01 20:52,微博 weibo.com,4,4,4,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,4,4,4,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/521e96e4jw1e8qgp5bmzyj2050050aa8.jpg,1377736420,迈舒迷09,http://weibo.com/u/1377736420?refer_flag=1001030103_,聂树斌案最终能否翻盘，既不在于山东高院的秉公审理，也不在于河北方面的撒泼打滚，更不在于申辩律师的极力死磕，而是在于其背后各种势力的较量。因为在目前的大环境下，法律是无法解决自己的问题的。转,http://weibo.com/1377736420/CfRao3J6o?refer_flag=1001030103_,2015-05-01 20:50,360安全浏览器,35,6,5,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,35,6,5,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.12.307.307.50/6ab77d15jw8eo95i9nytpj208j098glv.jpg,1790410005,打奥特曼de小怪兽,http://weibo.com/xysczjjc?refer_flag=1001030103_,按@麦田 解释，聂树斌的死刑决定书是由河北高院副院长代签，院长平义杰在1995年4-5月间， 正因贪腐接受调查，无法履职，所以由副院长代其签法律文书，符合行文惯例。决定书下隐约可见签字盖章，应是下一页的内容，与决定书内容无关。@陈光武律师 所谓的决定书院长没签字，实际与事实不符。,http://weibo.com/1790410005/CfR8Bb6GH?refer_flag=1001030103_,2015-05-01 20:45,华为Ascend Mate7,78,44,14,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2015-01-01:2015-12-31-23&page=33,2016-12-7 12:52:46,1,78,44,14,,,,
